TRANSACTION_ID,TRANSACTION_DATE,COMPANY_CODE,DEPARTMENT,COST_CENTRE,GL_ACCOUNT,DESCRIPTION,DEBIT_AMOUNT,CREDIT_AMOUNT,CURRENCY,SOURCE_SYSTEM,TARGET_SYSTEM,STATUS,ERROR_TYPE,PERIOD
TXN-00557,2024-10-13,CORP-NG,HR,CC001,6003-Utilities,Journal entry 557 - Monthly accrual,16799.36,18112.0,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00558,2024-10-21,CORP-US,HR,CC003,6002-Travel,Journal entry 558 - Payroll posting,48159.52,10028.01,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00559,2024-11-10,CORP-NG,IT,CC006,6001-Salaries,Journal entry 559 - Expense claim,22401.81,4012.54,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00560,2024-10-19,CORP-ZA,Finance,CC001,6001-Salaries,Journal entry 560 - Revenue recognition,31600.54,31600.54,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00561,2024-05-29,CORP-NG,Sales,CC006,6003-Utilities,Journal entry 561 - Revenue recognition,15912.22,15912.22,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00562,2024-09-23,CORP-ZA,IT,CC002,6001-Salaries,Journal entry 562 - Monthly accrual,37419.99,37419.99,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00563,2024-12-24,CORP-UK,Operations,CC002,6003-Utilities,Journal entry 563 - Monthly accrual,11807.9,12657.19,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00564,2024-08-30,CORP-UK,Finance,CC004,7001-Depreciation,Journal entry 564 - Monthly accrual,46846.0,46846.0,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00565,2024-02-13,CORP-ZA,HR,CC002,6001-Salaries,Journal entry 565 - Revenue recognition,30943.3,30943.3,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00566,2024-03-28,CORP-UK,Finance,CC006,6002-Travel,Journal entry 566 - Revenue recognition,6407.94,26384.44,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00567,2024-10-03,CORP-NG,Sales,CC004,6001-Salaries,Journal entry 567 - Payroll posting,48751.58,48751.58,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00568,2024-10-15,CORP-ZA,Sales,CC006,8001-Tax,Journal entry 568 - Payroll posting,31589.27,31828.97,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-10
TXN-00569,2024-04-26,CORP-UK,IT,CC003,6002-Travel,Journal entry 569 - Asset write-off,24134.42,24134.42,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00570,2024-01-01,CORP-US,HR,CC003,6003-Utilities,Journal entry 570 - Payroll posting,15248.29,15248.29,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00571,2024-09-01,CORP-NG,Finance,CC004,6002-Travel,Journal entry 571 - Payroll posting,46112.21,47353.18,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00572,2024-04-06,CORP-ZA,Sales,CC004,6003-Utilities,Journal entry 572 - Expense claim,27455.79,27455.79,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00573,2024-07-12,CORP-US,HR,CC001,6003-Utilities,Journal entry 573 - Expense claim,36882.18,19547.19,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-07
TXN-00574,2024-09-29,CORP-NG,IT,CC002,5001-Revenue,Journal entry 574 - Expense claim,32458.01,32458.01,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00575,2024-08-21,CORP-ZA,HR,CC006,7001-Depreciation,Journal entry 575 - Asset write-off,5606.78,5606.78,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00576,2024-01-26,CORP-UK,Operations,CC001,6002-Travel,Journal entry 576 - Revenue recognition,1067.83,1067.83,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00577,2024-02-16,CORP-US,Finance,CC004,6001-Salaries,Journal entry 577 - Revenue recognition,21976.99,509.38,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00578,2024-09-12,CORP-NG,IT,CC006,5001-Revenue,Journal entry 578 - Revenue recognition,39307.69,39307.69,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00579,2024-07-19,CORP-UK,Sales,CC004,6001-Salaries,Journal entry 579 - Expense claim,2896.31,2896.31,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00580,2024-03-03,CORP-US,IT,CC004,6001-Salaries,Journal entry 580 - Monthly accrual,41429.78,41429.78,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00581,2024-02-18,CORP-US,IT,CC004,8001-Tax,Journal entry 581 - Revenue recognition,36792.61,36792.61,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00582,2024-01-22,CORP-UK,HR,CC004,8001-Tax,Journal entry 582 - Revenue recognition,31495.3,31495.3,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00583,2024-12-07,CORP-US,Finance,CC002,8001-Tax,Journal entry 583 - Asset write-off,44387.23,44387.23,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00584,2024-05-21,CORP-UK,IT,CC002,5001-Revenue,Journal entry 584 - Monthly accrual,8451.28,8451.28,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00585,2024-02-15,CORP-US,Operations,CC004,5001-Revenue,Journal entry 585 - Payroll posting,29850.99,18632.79,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00586,2024-03-19,CORP-UK,Operations,CC004,6001-Salaries,Journal entry 586 - Revenue recognition,3096.61,17840.33,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00587,2024-01-11,CORP-ZA,HR,CC006,6001-Salaries,Journal entry 587 - Revenue recognition,36686.12,36686.12,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00588,2024-10-13,CORP-NG,Sales,CC006,6003-Utilities,Journal entry 588 - Expense claim,35360.64,35360.64,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00589,2024-11-02,CORP-US,Finance,CC005,XXXX-UNKNOWN,Journal entry 589 - Expense claim,16251.68,23472.9,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-11
TXN-00590,2024-10-04,CORP-NG,IT,CC001,8001-Tax,Journal entry 590 - Payroll posting,40988.99,40988.99,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00591,2024-07-05,CORP-US,HR,CC006,5001-Revenue,Journal entry 591 - Payroll posting,9358.16,1034.12,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-07
TXN-00592,2024-09-11,CORP-US,Sales,CC003,6002-Travel,Journal entry 592 - Asset write-off,26251.08,26251.08,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00593,2024-12-03,CORP-UK,Finance,CC002,6001-Salaries,Journal entry 593 - Monthly accrual,4903.19,4903.19,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00594,2024-02-20,CORP-UK,Sales,CC006,6003-Utilities,Journal entry 594 - Asset write-off,24319.98,24319.98,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00595,2024-11-06,CORP-UK,Finance,CC002,8001-Tax,Journal entry 595 - Asset write-off,18381.07,18381.07,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00596,2024-02-01,CORP-NG,Sales,CC006,6003-Utilities,Journal entry 596 - Revenue recognition,40070.9,40070.9,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00597,2024-06-04,CORP-UK,Operations,,7001-Depreciation,Journal entry 597 - Monthly accrual,26498.14,36741.59,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-06
TXN-00598,2024-04-08,CORP-US,Sales,CC006,6001-Salaries,Journal entry 598 - Payroll posting,11627.8,19328.02,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00599,2024-07-02,CORP-ZA,Procurement,CC006,6003-Utilities,Journal entry 599 - Monthly accrual,5365.16,31967.35,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-07
TXN-00600,2024-09-15,CORP-NG,Procurement,CC002,7001-Depreciation,Journal entry 600 - Payroll posting,27543.28,27543.28,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00601,2024-10-08,CORP-NG,HR,CC004,8001-Tax,Journal entry 601 - Asset write-off,45134.0,45134.0,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00602,2024-10-08,CORP-NG,HR,CC004,6003-Utilities,Journal entry 602 - Asset write-off,28200.92,10775.01,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-10
TXN-00603,2024-01-09,CORP-US,HR,CC001,6002-Travel,Journal entry 603 - Expense claim,1829.68,14295.66,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-01
TXN-00604,2024-12-19,CORP-NG,Sales,CC005,7001-Depreciation,Journal entry 604 - Payroll posting,1182.9,1182.9,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00605,2024-07-01,CORP-US,Operations,CC003,6002-Travel,Journal entry 605 - Payroll posting,1983.04,1983.04,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00606,2024-06-02,CORP-UK,Sales,CC004,7001-Depreciation,Journal entry 606 - Expense claim,12886.57,12886.57,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00607,2024-09-06,CORP-UK,Sales,CC006,6002-Travel,Journal entry 607 - Monthly accrual,16302.13,24178.41,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00608,2024-06-20,CORP-NG,IT,CC004,5001-Revenue,Journal entry 608 - Expense claim,39028.08,39028.08,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00609,2024-06-05,CORP-UK,HR,CC005,7001-Depreciation,Journal entry 609 - Expense claim,38893.19,19186.1,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00610,2024-07-20,CORP-ZA,Sales,CC005,7001-Depreciation,Journal entry 610 - Monthly accrual,7744.55,33714.4,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-07
TXN-00611,2024-07-20,CORP-US,Operations,CC003,5001-Revenue,Journal entry 611 - Asset write-off,14560.17,14560.17,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00612,2024-08-10,CORP-US,Operations,CC004,7001-Depreciation,Journal entry 612 - Expense claim,13201.64,19986.5,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-08
TXN-00613,2024-04-10,CORP-US,Operations,CC001,6002-Travel,Journal entry 613 - Asset write-off,32647.2,32647.2,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00614,2024-12-09,CORP-ZA,IT,CC003,6002-Travel,Journal entry 614 - Expense claim,46214.49,4570.77,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00615,2024-01-13,CORP-NG,Operations,CC003,7001-Depreciation,Journal entry 615 - Asset write-off,29734.47,29734.47,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00616,2024-04-29,CORP-US,Procurement,CC003,6001-Salaries,Journal entry 616 - Monthly accrual,2339.39,2339.39,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00617,2024-03-16,CORP-NG,Finance,CC003,8001-Tax,Journal entry 617 - Monthly accrual,2821.45,47452.15,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00618,2024-06-18,CORP-US,Procurement,CC005,6001-Salaries,Journal entry 618 - Expense claim,23612.4,23612.4,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00619,2024-12-21,CORP-UK,IT,CC005,8001-Tax,Journal entry 619 - Payroll posting,31189.8,49615.88,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-12
TXN-00620,2024-05-25,CORP-US,Procurement,CC005,6002-Travel,Journal entry 620 - Monthly accrual,8598.95,8598.95,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00621,2024-12-04,CORP-NG,Procurement,CC006,6002-Travel,Journal entry 621 - Monthly accrual,47264.31,3423.23,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00622,2024-11-28,CORP-ZA,Operations,CC004,7001-Depreciation,Journal entry 622 - Monthly accrual,43383.78,43383.78,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00623,2024-09-29,CORP-UK,Operations,CC002,7001-Depreciation,Journal entry 623 - Asset write-off,43351.96,43351.96,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00624,2024-09-28,CORP-NG,HR,CC004,6003-Utilities,Journal entry 624 - Expense claim,12444.87,12444.87,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00625,2024-06-30,CORP-NG,Operations,CC005,6002-Travel,Journal entry 625 - Monthly accrual,34247.14,34247.14,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00626,2024-01-16,CORP-NG,Operations,CC002,6002-Travel,Journal entry 626 - Asset write-off,44531.06,44531.06,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00627,2024-09-23,CORP-US,IT,CC002,7001-Depreciation,Journal entry 627 - Expense claim,36521.49,36521.49,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00628,2024-06-17,CORP-ZA,Sales,CC002,6001-Salaries,Journal entry 628 - Expense claim,45495.8,45495.8,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00629,2024-12-27,CORP-US,IT,CC002,8001-Tax,Journal entry 629 - Payroll posting,15519.02,15519.02,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00630,2024-09-29,CORP-UK,Operations,CC003,6001-Salaries,Journal entry 630 - Monthly accrual,3483.92,3483.92,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00631,2024-06-04,CORP-ZA,Procurement,CC006,8001-Tax,Journal entry 631 - Revenue recognition,48063.69,48063.69,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00632,2024-04-04,CORP-UK,Sales,CC005,6002-Travel,Journal entry 632 - Payroll posting,5427.89,5427.89,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00633,2024-02-10,CORP-ZA,Operations,CC005,7001-Depreciation,Journal entry 633 - Asset write-off,11622.53,1401.62,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00634,2024-09-08,CORP-ZA,Operations,CC002,6001-Salaries,Journal entry 634 - Expense claim,42621.26,42621.26,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00635,2024-01-08,CORP-NG,IT,CC002,8001-Tax,Journal entry 635 - Expense claim,38250.49,38250.49,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00636,2024-08-12,CORP-ZA,Procurement,CC003,6003-Utilities,Journal entry 636 - Expense claim,8936.2,8936.2,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00637,2024-11-07,CORP-ZA,Procurement,CC003,6003-Utilities,Journal entry 637 - Payroll posting,38833.11,38833.11,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00638,2024-01-22,CORP-US,Sales,CC005,6003-Utilities,Journal entry 638 - Monthly accrual,22635.32,41367.8,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00639,2024-06-04,CORP-NG,IT,CC002,6003-Utilities,Journal entry 639 - Revenue recognition,9573.53,22033.74,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00640,2024-11-26,CORP-ZA,Finance,CC006,7001-Depreciation,Journal entry 640 - Monthly accrual,25896.79,7197.76,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00641,2024-01-13,CORP-US,IT,CC005,8001-Tax,Journal entry 641 - Expense claim,19714.03,16240.7,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00642,2024-12-20,CORP-US,Procurement,CC006,5001-Revenue,Journal entry 642 - Monthly accrual,12579.11,12579.11,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00643,2024-09-25,CORP-ZA,Procurement,CC005,7001-Depreciation,Journal entry 643 - Expense claim,22524.98,18210.88,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00644,2024-06-20,CORP-US,Operations,CC002,6001-Salaries,Journal entry 644 - Monthly accrual,2290.91,8627.16,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-06
TXN-00645,2024-08-16,CORP-NG,Procurement,CC002,5001-Revenue,Journal entry 645 - Expense claim,15544.96,15544.96,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00646,2024-05-09,CORP-UK,IT,CC004,6003-Utilities,Journal entry 646 - Payroll posting,31165.76,31165.76,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00647,2024-08-31,CORP-ZA,IT,CC004,5001-Revenue,Journal entry 647 - Payroll posting,11970.13,29484.23,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-08
TXN-00648,2024-05-22,CORP-US,Finance,CC002,6001-Salaries,Journal entry 648 - Monthly accrual,44120.18,44120.18,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00649,2024-01-17,CORP-NG,HR,CC001,5001-Revenue,Journal entry 649 - Monthly accrual,7354.18,7354.18,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00650,2024-05-25,CORP-US,IT,CC006,7001-Depreciation,Journal entry 650 - Revenue recognition,8150.63,8150.63,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00651,2024-06-14,CORP-NG,IT,CC001,6003-Utilities,Journal entry 651 - Payroll posting,38448.75,38448.75,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00652,2024-03-03,CORP-NG,HR,CC005,6003-Utilities,Journal entry 652 - Payroll posting,23593.76,23593.76,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00653,2024-10-19,CORP-UK,IT,CC006,8001-Tax,Journal entry 653 - Payroll posting,10531.64,3003.41,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00654,2024-06-11,CORP-NG,Sales,CC005,7001-Depreciation,Journal entry 654 - Revenue recognition,30481.35,30481.35,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00655,2024-09-09,CORP-US,Sales,CC002,8001-Tax,Journal entry 655 - Revenue recognition,26033.32,31629.69,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-09
TXN-00656,2024-08-26,CORP-UK,Procurement,CC002,7001-Depreciation,Journal entry 656 - Asset write-off,5998.54,5998.54,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00657,2024-10-13,CORP-US,Finance,CC006,6001-Salaries,Journal entry 657 - Revenue recognition,16756.23,16756.23,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00658,2024-09-16,CORP-NG,Finance,CC001,8001-Tax,Journal entry 658 - Revenue recognition,15457.85,15457.85,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00659,2024-11-11,CORP-UK,Operations,CC002,6002-Travel,Journal entry 659 - Revenue recognition,36247.39,36247.39,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00660,2024-11-26,CORP-US,IT,CC002,8001-Tax,Journal entry 660 - Asset write-off,39882.99,39882.99,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00661,2024-07-30,CORP-UK,Sales,CC003,7001-Depreciation,Journal entry 661 - Revenue recognition,39221.05,39221.05,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00662,2024-06-18,CORP-NG,Finance,CC002,6002-Travel,Journal entry 662 - Monthly accrual,28912.14,28912.14,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00663,2024-03-25,CORP-ZA,Operations,CC005,5001-Revenue,Journal entry 663 - Revenue recognition,31362.89,31362.89,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00664,2024-09-11,CORP-US,HR,CC004,6002-Travel,Journal entry 664 - Expense claim,1678.25,20752.09,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00665,2024-01-20,CORP-US,Finance,CC004,7001-Depreciation,Journal entry 665 - Monthly accrual,5700.34,5700.34,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00666,2024-09-25,CORP-NG,HR,CC002,5001-Revenue,Journal entry 666 - Payroll posting,9591.56,46189.47,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-09
TXN-00667,2024-08-23,CORP-ZA,Procurement,CC005,5001-Revenue,Journal entry 667 - Monthly accrual,36256.07,36256.07,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00668,2024-10-31,CORP-UK,HR,CC004,5001-Revenue,Journal entry 668 - Monthly accrual,34383.91,34383.91,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00669,2024-06-08,CORP-US,HR,CC002,6001-Salaries,Journal entry 669 - Revenue recognition,28920.24,28920.24,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00670,2024-05-19,CORP-US,Operations,CC003,XXXX-UNKNOWN,Journal entry 670 - Monthly accrual,38662.08,33589.09,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-05
TXN-00671,2024-06-12,CORP-NG,Operations,CC006,6002-Travel,Journal entry 671 - Payroll posting,10408.21,17580.88,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00672,2024-11-09,CORP-NG,Sales,CC004,5001-Revenue,Journal entry 672 - Expense claim,3655.02,3655.02,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00673,2024-01-26,CORP-UK,IT,CC001,5001-Revenue,Journal entry 673 - Asset write-off,45174.29,45174.29,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00674,2024-10-30,CORP-ZA,Sales,CC003,6002-Travel,Journal entry 674 - Revenue recognition,35263.41,35263.41,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00675,2024-02-10,CORP-ZA,Sales,CC002,5001-Revenue,Journal entry 675 - Asset write-off,37944.29,40484.06,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00676,2024-11-25,CORP-ZA,IT,CC002,6001-Salaries,Journal entry 676 - Expense claim,15588.55,15588.55,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00677,2024-12-24,CORP-NG,HR,CC004,6003-Utilities,Journal entry 677 - Monthly accrual,19664.64,19664.64,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00678,2024-09-02,CORP-ZA,Operations,CC003,6002-Travel,Journal entry 678 - Payroll posting,5733.06,5733.06,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00679,2024-02-24,CORP-NG,Sales,CC006,5001-Revenue,Journal entry 679 - Revenue recognition,20343.73,35742.23,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00680,2024-05-02,CORP-US,Sales,CC002,6003-Utilities,Journal entry 680 - Asset write-off,29567.74,29567.74,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00681,2024-12-21,CORP-ZA,IT,CC005,6002-Travel,Journal entry 681 - Payroll posting,10491.08,10491.08,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00682,2024-02-09,CORP-ZA,Finance,CC005,7001-Depreciation,Journal entry 682 - Asset write-off,33164.35,33164.35,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00683,2024-07-26,CORP-UK,Sales,CC001,8001-Tax,Journal entry 683 - Payroll posting,41118.95,8891.08,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-07
TXN-00684,2024-12-04,CORP-UK,Finance,CC002,6001-Salaries,Journal entry 684 - Payroll posting,24765.33,24765.33,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00685,2024-08-19,CORP-NG,IT,CC005,7001-Depreciation,Journal entry 685 - Asset write-off,33077.98,33077.98,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00686,2024-06-11,CORP-NG,Sales,CC006,6002-Travel,Journal entry 686 - Asset write-off,34107.69,34107.69,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00687,2024-11-09,CORP-ZA,Operations,CC003,5001-Revenue,Journal entry 687 - Revenue recognition,29178.08,29178.08,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00688,2024-07-02,CORP-UK,HR,CC001,6001-Salaries,Journal entry 688 - Asset write-off,35197.37,35197.37,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00689,2024-07-14,CORP-ZA,Sales,CC002,8001-Tax,Journal entry 689 - Expense claim,15974.55,19201.2,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-07
TXN-00690,2024-07-15,CORP-NG,IT,CC002,6002-Travel,Journal entry 690 - Expense claim,9492.52,9492.52,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00691,2024-01-09,CORP-US,Procurement,CC004,8001-Tax,Journal entry 691 - Asset write-off,3680.13,3680.13,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00692,2024-07-31,CORP-ZA,Procurement,CC005,6003-Utilities,Journal entry 692 - Payroll posting,6947.29,6947.29,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00693,2024-10-09,CORP-ZA,IT,CC003,6001-Salaries,Journal entry 693 - Expense claim,25519.8,25519.8,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00694,2024-05-01,CORP-NG,IT,CC005,7001-Depreciation,Journal entry 694 - Revenue recognition,28939.13,42355.51,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00695,2024-12-26,CORP-NG,Finance,CC005,6003-Utilities,Journal entry 695 - Monthly accrual,28450.66,28450.66,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00696,2024-05-23,CORP-ZA,Sales,CC001,7001-Depreciation,Journal entry 696 - Payroll posting,36591.53,49180.6,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-05
